elapsed_seconds,kind,label,loss,lr,step
226.39651536941528,training,sce_r2_s0,0.9153353571891785,1.8993462819772435e-05,11000
235.59762048721313,training,sce_r2_s0,0.9118087887763977,1.8047091281939508e-05,11500
244.77157592773438,training,sce_r2_s0,0.9173694849014282,1.708831395446777e-05,12000
253.84465909004211,training,sce_r2_s0,0.9124886393547058,1.6121236469067628e-05,12500
262.9648859500885,training,sce_r2_s0,0.8877342343330383,1.515e-05,13000
272.092401266098,training,sce_r2_s0,0.9207230806350708,1.4178763530932375e-05,13500
281.20537638664246,training,sce_r2_s0,0.9045833945274353,1.3211686045532237e-05,14000
290.34795928001404,training,sce_r2_s0,0.9232086539268494,1.2252908718060498e-05,14500
299.51967453956604,training,sce_r2_s0,0.9362630248069763,1.1306537180227566e-05,15000
308.6270544528961,training,sce_r2_s0,0.9037004113197327,1.0376623940248055e-05,15500
317.75311064720154,training,sce_r2_s0,0.9163179993629456,9.467151029378419e-06,16000
326.93477511405945,training,sce_r2_s0,0.9290485382080078,8.582012950247835e-06,16500
336.0136570930481,training,sce_r2_s0,0.8882073163986206,7.725000000000003e-06,17000
345.16603088378906,training,sce_r2_s0,0.9103713631629944,6.899782039658911e-06,17500
354.2402548789978,training,sce_r2_s0,0.9167168736457825,6.109892779220499e-06,18000
363.40892934799194,training,sce_r2_s0,0.9263795018196106,5.3587146457639785e-06,18500
372.5739748477936,training,sce_r2_s0,0.9118661880493164,4.649464299379771e-06,19000
381.77126908302307,training,sce_r2_s0,0.9315223693847656,3.9851788589371875e-06,19500
390.9118013381958,training,sce_r2_s0,0.8936104774475098,3.3687028966751593e-06,20000
400.04427003860474,training,sce_r2_s0,0.9232726097106934,2.8026762573072015e-06,20500
409.2719531059265,training,sce_r2_s0,0.8809489607810974,2.2895227538010853e-06,21000
418.3783378601074,training,sce_r2_s0,0.8633151650428772,1.8314397882395793e-06,21500
427.5499167442322,training,sce_r2_s0,0.9054984450340271,1.4303889422073918e-06,22000
436.64195585250854,training,sce_r2_s0,0.8954189419746399,1.0880875769976822e-06,22500
445.7512001991272,training,sce_r2_s0,0.8905998468399048,8.060014796073372e-07,23000
454.8386206626892,training,sce_r2_s0,0.9154707193374634,5.85338586012028e-07,23500
463.959050655365,training,sce_r2_s0,0.8902972936630249,4.270438085989158e-07,24000
473.11413049697876,training,sce_r2_s0,0.8549449443817139,3.317949899067383e-07,24500
482.26992297172546,training,sce_r2_s0,0.8965854048728943,3e-07,25000
21.430307149887085,training,sce_r2_s1,4.1369428634643555,3.0000000000000004e-08,1
31.02078127861023,training,sce_r2_s1,1.3257791996002197,1.5e-05,500
40.530370235443115,training,sce_r2_s1,1.1901217699050903,3e-05,1000
49.639846086502075,training,sce_r2_s1,1.0822099447250366,2.9968205010093264e-05,1500
58.75585961341858,training,sce_r2_s1,1.0595184564590454,2.9872956191401087e-05,2000
67.88408708572388,training,sce_r2_s1,0.9769055247306824,2.971466141398797e-05,2500
77.01340889930725,training,sce_r2_s1,1.032281756401062,2.9493998520392662e-05,3000
86.18245840072632,training,sce_r2_s1,1.0046164989471436,2.921191242300232e-05,3500
95.30801010131836,training,sce_r2_s1,0.9872886538505554,2.8869611057792606e-05,4000
104.47892999649048,training,sce_r2_s1,0.972298264503479,2.846856021176042e-05,4500
113.62360143661499,training,sce_r2_s1,0.9689584970474243,2.8010477246198918e-05,5000
122.74513959884644,training,sce_r2_s1,0.9401527643203735,2.74973237426928e-05,5500
131.92012786865234,training,sce_r2_s1,0.9985755085945129,2.6931297103324846e-05,6000
141.1140534877777,training,sce_r2_s1,0.9807363748550415,2.6314821141062815e-05,6500
150.2756323814392,training,sce_r2_s1,0.9288318753242493,2.565053570062023e-05,7000
159.3629310131073,training,sce_r2_s1,0.9565526247024536,2.4941285354236023e-05,7500
168.56171989440918,training,sce_r2_s1,0.8888953328132629,2.4190107220779503e-05,8000
177.7402491569519,training,sce_r2_s1,0.931719183921814,2.3400217960341093e-05,8500
186.91444158554077,training,sce_r2_s1,0.9216830134391785,2.2575e-05,9000
196.00963163375854,training,sce_r2_s1,0.9171998500823975,2.171798704975217e-05,9500
205.11043524742126,training,sce_r2_s1,0.9130151867866516,2.0832848970621583e-05,10000
214.23217964172363,training,sce_r2_s1,0.9560095071792603,1.992337605975195e-05,10500
223.47981762886047,training,sce_r2_s1,0.920012891292572,1.8993462819772435e-05,11000
232.6451780796051,training,sce_r2_s1,0.967496931552887,1.8047091281939508e-05,11500
241.74363446235657,training,sce_r2_s1,0.938003659248352,1.708831395446777e-05,12000
250.86669087409973,training,sce_r2_s1,0.9155181646347046,1.6121236469067628e-05,12500
259.9589023590088,training,sce_r2_s1,0.9050884246826172,1.515e-05,13000
269.1864356994629,training,sce_r2_s1,0.9058128595352173,1.4178763530932375e-05,13500
278.35162115097046,training,sce_r2_s1,0.942044198513031,1.3211686045532237e-05,14000
287.4271936416626,training,sce_r2_s1,0.8786092400550842,1.2252908718060498e-05,14500
296.557701587677,training,sce_r2_s1,0.8692752718925476,1.1306537180227566e-05,15000
305.7671241760254,training,sce_r2_s1,0.9470246434211731,1.0376623940248055e-05,15500
314.9660544395447,training,sce_r2_s1,0.906126081943512,9.467151029378419e-06,16000
324.11094212532043,training,sce_r2_s1,0.8601711988449097,8.582012950247835e-06,16500
333.2870626449585,training,sce_r2_s1,0.8873966932296753,7.725000000000003e-06,17000
342.4728534221649,training,sce_r2_s1,0.8789750337600708,6.899782039658911e-06,17500
351.7643437385559,training,sce_r2_s1,0.9145737290382385,6.109892779220499e-06,18000
360.9406478404999,training,sce_r2_s1,0.9142349362373352,5.3587146457639785e-06,18500
370.19155049324036,training,sce_r2_s1,0.9239559769630432,4.649464299379771e-06,19000
379.4031229019165,training,sce_r2_s1,0.9295802116394043,3.9851788589371875e-06,19500
388.5329203605652,training,sce_r2_s1,0.8864597082138062,3.3687028966751593e-06,20000
397.7955513000488,training,sce_r2_s1,0.9205238819122314,2.8026762573072015e-06,20500
406.91525506973267,training,sce_r2_s1,0.9430652260780334,2.2895227538010853e-06,21000
416.00928950309753,training,sce_r2_s1,0.9202967882156372,1.8314397882395793e-06,21500
425.1460635662079,training,sce_r2_s1,0.883583664894104,1.4303889422073918e-06,22000
434.3989896774292,training,sce_r2_s1,0.9105374813079834,1.0880875769976822e-06,22500
443.53125524520874,training,sce_r2_s1,0.8936113715171814,8.060014796073372e-07,23000
452.6800842285156,training,sce_r2_s1,0.9098222255706787,5.85338586012028e-07,23500
461.92294692993164,training,sce_r2_s1,0.9271605610847473,4.270438085989158e-07,24000
471.17465806007385,training,sce_r2_s1,0.8988567590713501,3.317949899067383e-07,24500
480.4468584060669,training,sce_r2_s1,0.9222323894500732,3e-07,25000
23.151268005371094,training,sce_r2_s2,3.8557794094085693,3.0000000000000004e-08,1
32.62495398521423,training,sce_r2_s2,1.3171591758728027,1.5e-05,500
41.7364866733551,training,sce_r2_s2,1.1775256395339966,3e-05,1000
50.85983490943909,training,sce_r2_s2,1.0915322303771973,2.9968205010093264e-05,1500
59.957624673843384,training,sce_r2_s2,1.030438780784607,2.9872956191401087e-05,2000
69.10915303230286,training,sce_r2_s2,0.9933722019195557,2.971466141398797e-05,2500
78.30760216712952,training,sce_r2_s2,0.9978780746459961,2.9493998520392662e-05,3000
87.41850852966309,training,sce_r2_s2,0.961483359336853,2.921191242300232e-05,3500
96.55076193809509,training,sce_r2_s2,0.9496047496795654,2.8869611057792606e-05,4000
105.70014548301697,training,sce_r2_s2,0.9195968508720398,2.846856021176042e-05,4500
114.85937070846558,training,sce_r2_s2,0.966889500617981,2.8010477246198918e-05,5000
124.01017761230469,training,sce_r2_s2,0.9539984464645386,2.74973237426928e-05,5500
133.0933496952057,training,sce_r2_s2,0.9762851595878601,2.6931297103324846e-05,6000
